impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,107,Administración de Parques Nacionales,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,9,Derechos de Actividad Comercial - APN,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,"23,34403725",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,107,Administración de Parques Nacionales,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.2,Recursos Propios,11320000,Derechos,0,GENERICO,0,0,"116,0860913",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,107,Administración de Parques Nacionales,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"0,35462137",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,107,Administración de Parques Nacionales,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"0,96998",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,107,Administración de Parques Nacionales,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"2,7877586",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,107,Administración de Parques Nacionales,13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,1,Aportes personales,29,Otros,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"57,80074956",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,107,Administración de Parques Nacionales,16,Rentas de la propiedad,5,Arrendamiento de tierras y terrenos,1,Arrendamiento de tierras,29,Otras,1.2,Recursos Propios,11630000,Arrendamiento de tierras y terrenos,0,GENERICO,0,0,"0,02932407",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,107,Administración de Parques Nacionales,17,Transferencias corrientes,6,Transferencias corrientes del sector externo,2,Transferencias corrientes de organismos internacionales,0,Transferencias corrientes de organismos internacionales,2.1,Transferencias Externas,11732000,De organismos internacionales,90058301,BIRF TF0B7681 Proyecto de Recuperación Sustentable de Paisajes y Medios de Vida en Argentina,0,94,0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,107,Administración de Parques Nacionales,22,Transferencias de capital,6,Transferencias de capital del sector externo,2,Transferencias de capital de organismos internacionales,0,Transferencias de capital de organismos internacionales,2.1,Transferencias Externas,12232000,De organismos internacionales,90058301,BIRF TF0B7681 Proyecto de Recuperación Sustentable de Paisajes y Medios de Vida en Argentina,0,110,0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,29,Varios,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"9,57716008",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,1,Aportes personales,29,Otros,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"7282,3901344",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,2,Contribuciones patronales,29,Otras,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"6561,56741404",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,45,Ministerio de Defensa,0,Ministerio de Defensa,470,Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares,470,Instituto de Ayuda Financiera para Pago de Retiros y Pensiones Militares,13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,1,Aportes personales,29,Otros,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"4957,7876852",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,45,Ministerio de Defensa,0,Ministerio de Defensa,470,Instituto de Ayuda Financiera para pago de Retiros y Pensiones Militares,470,Instituto de Ayuda Financiera para Pago de Retiros y Pensiones Militares,13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,2,Contribuciones patronales,29,Otras,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"3954,97349379",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",1,Valor agregado,2,11% IVA Asignación Específica ANSeS,1.2,Recursos Propios,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,"84195,46228742",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",3,Combustibles líquidos y al dióxido de carbono,2,ANSES - Gasoil y Gas Natural Comprimido,1.2,Recursos Propios,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,"6080,2590764",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",8,Débitos y créditos en cuentas bancarias y otras operatorias,2,70% Créditos y Débitos s/CC Bancarias,1.2,Recursos Propios,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,"174178,75449769",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,5,Impuesto para una Argentina Inclusiva y Solidaria (PAÍS),1,Decreto 184/20 Artículo 1 Inciso a. ANSES (60% del 70%),1.2,Recursos Propios,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,"17540,63766",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,11,Ingresos impositivos,9,Otros impuestos,9,Otros,20,Monotributo Impositivo - ANSeS,1.2,Recursos Propios,11123000,Otros impuestos,0,GENERICO,0,0,"4252,3705",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,11,Ingresos impositivos,9,Otros impuestos,9,Otros,26,ANSeS - Adicional Cigarrillos,1.2,Recursos Propios,11123000,Otros impuestos,0,GENERICO,0,0,"3339,019",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,29,Varios,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"71,02365073",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"662,92822464",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,1,Aportes personales,1,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL - ANSES,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"166180,92435784",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,1,Aportes personales,2,FONDO NACIONAL DE EMPLEO,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"1264,88325228",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,2,Contribuciones patronales,1,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL - ANSES,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"293339,33019031",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,2,Contribuciones patronales,2,FONDO NACIONAL DE EMPLEO,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"10267,33583305",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,2,Contribuciones patronales,3,ASIGNACIONES FAMILIARES,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"0,2203682",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,2,Contribuciones patronales,29,Otras,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"1,62859723",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,13,Aportes y contribuciones,2,Otras contribuciones,1,Instituto Nacional de Servicios Sociales para Jubilados y Pensionados,0,Instituto Nacional de Servicios Sociales para Jubilados y Pensionados,1.2,Recursos Propios,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"1,41990263",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,16,Rentas de la propiedad,1,Intereses por préstamos,1,Intereses por préstamos en moneda nacional,6,Argenta FGS,1.2,Recursos Propios,11611100,Intereses por préstamos,0,GENERICO,0,0,"7510,59805614",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,16,Rentas de la propiedad,2,Intereses por depósitos,1,Intereses por depósitos en moneda nacional,1,Fondo de Garantía de la Seguridad Social,1.2,Recursos Propios,11611200,Intereses por depósitos,0,GENERICO,0,0,"1131,58764855",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,16,Rentas de la propiedad,2,Intereses por depósitos,1,Intereses por depósitos en moneda nacional,29,Otros,1.2,Recursos Propios,11611200,Intereses por depósitos,0,GENERICO,0,0,"888,98282607",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,16,Rentas de la propiedad,3,Intereses por títulos y valores,1,Intereses por títulos y valores en moneda nacional,1,Fondo de Garantía de la Seguridad Social,1.2,Recursos Propios,11611300,Intereses por títulos y valores,0,GENERICO,0,0,"22919,15549632",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,16,Rentas de la propiedad,3,Intereses por títulos y valores,2,Intereses por títulos y valores en moneda extranjera,1,Fondo de Garantía de la Seguridad Social,1.2,Recursos Propios,11612300,Intereses por títulos y valores,0,GENERICO,0,0,"911,82462348",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,17,Transferencias corrientes,6,Transferencias corrientes del sector externo,2,Transferencias corrientes de organismos internacionales,0,Transferencias corrientes de organismos internacionales,1.2,Recursos Propios,11732000,De organismos internacionales,90050700,Convenio UNICEF-ANSES - Abordaje en Comunidades Indígenas y zonas rurales de extrema vulnerabilidad,0,0,0,Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,3,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,3,Instituciones de Seguridad Social,75,"Ministerio de Trabajo, Empleo y Seguridad Social",0,"Ministerio de Trabajo, Empleo y Seguridad Social",850,Administración Nacional de la Seguridad Social,850,Administración Nacional de la Seguridad Social,17,Transferencias corrientes,6,Transferencias corrientes del sector externo,2,Transferencias corrientes de organismos internacionales,0,Transferencias corrientes de organismos internacionales,2.1,Transferencias Externas,11732000,De organismos internacionales,90050700,Convenio UNICEF-ANSES - Abordaje en Comunidades Indígenas y zonas rurales de extrema vulnerabilidad,0,0,"2,25993708",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,315,Imprenta del Congreso de la Nación,14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,60,Imprenta del Congreso,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"2,390668",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,11,Ingresos impositivos,9,Otros impuestos,9,Otros,29,Varios,1.3,Recursos con Afectación Específica,11123000,Otros impuestos,0,GENERICO,0,0,"68,57350066",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,0,Poder Judicial de la Nación,335,Corte Suprema de Justicia de la Nación,11,Ingresos impositivos,9,Otros impuestos,9,Otros,43,Fondo Nacional de la Justicia-3.5% Tributarios del Tesoro,1.3,Recursos con Afectación Específica,11123000,Otros impuestos,0,GENERICO,0,0,"3885,02328663",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,0,Poder Judicial de la Nación,335,Corte Suprema de Justicia de la Nación,12,Ingresos no impositivos,1,Tasas,5,Judiciales,43,Fondo Nacional de la Justicia,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"907,51271831",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,5,Poder Judicial de la Nación,0,Poder Judicial de la Nación,0,Poder Judicial de la Nación,335,Corte Suprema de Justicia de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,43,Fondo Nacional de Justicia,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"5530,33712544",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,10,Ministerio Público,0,Ministerio Público,0,Ministerio Público,360,Procuración General de la Nación,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"26,90217318",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,10,Ministerio Público,0,Ministerio Público,0,Ministerio Público,361,Defensoría General de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.3,Recursos con Afectación Específica,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,"21,12130172",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,10,Ministerio Público,0,Ministerio Público,0,Ministerio Público,361,Defensoría General de la Nación,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,94,Defensoría General de la Nación,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"4,75246249",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,25,Jefatura de Gabinete de Ministros,1,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,305,Jefatura de Gabinete de Ministros,13,Aportes y contribuciones,1,Aportes y contribuciones a la seguridad social,2,Contribuciones patronales,29,Otras,1.3,Recursos con Afectación Específica,11200000,Aportes y contribuciones a la seguridad social,0,GENERICO,0,0,"96,73823717",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,25,Jefatura de Gabinete de Ministros,2,Secretaría de Políticas Integrales sobre Drogas de la Nación Argentina (SEDRONAR),0,Secretaría de Políticas Integrales sobre Drogas de la Nación Argentina (SEDRONAR),303,Secretaría de Políticas Integrales sobre Drogas de la Nación Argentina (SEDRONAR),14,Venta de bienes y servicios de administraciones públicas,1,Venta de bienes,1,Venta de bienes varios de la Administración Nacional,32,LEY 23.737 - ARTICULO 39 (LEY DE ESTUPEFACIENTES),1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,"5,51796217",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,30,Ministerio del Interior,0,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,11,Ingresos impositivos,2,Sobre el patrimonio,5,Bienes Personales,85,ATN 1% Bienes Personales,1.3,Recursos con Afectación Específica,11112000,Sobre el patrimonio,0,GENERICO,0,0,"548,79985002",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,30,Ministerio del Interior,0,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,11,Ingresos impositivos,9,Otros impuestos,9,Otros,76,Fondo ATN a Provincias - 1% Coparticipados brutos,1.3,Recursos con Afectación Específica,11123000,Otros impuestos,0,GENERICO,0,0,"13271,10324057",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,30,Ministerio del Interior,0,Ministerio del Interior,0,Ministerio del Interior,325,Ministerio del Interior,12,Ingresos no impositivos,1,Tasas,9,Otras,52,Superintendencia Nacional de Fronteras,1.3,Recursos con Afectación Específica,11310000,Tasas,0,GENERICO,0,0,"6,30902",Última actualización del ejercicio 2023: 16 Mayo 2023.
2023,4,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,35,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",0,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",307,"Ministerio de Relaciones Exteriores, Comercio Internacional y Culto",11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,3,Tasa de estadística,42,MRECIyC-1% de las Importaciones Sujetas a Estadística,1.3,Recursos con Afectación Específica,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,"4242,00996",Última actualización del ejercicio 2023: 16 Mayo 2023.
